date,LPX,AAL,CR,DAL,DLX,LUV,RHI,SNA,URI,AAP,AZO,EXPE,KBH,NFLX,PCLN,PHM,SHLD,TIF,TSN,HCA,AFL,AIZ,AMP,BLK,ETFC,GNW,HIG,LNC,MET,NTRS,PFG,PRU,UNM,AKAM,BVSN,CVG,FB,GOOGL,IAC,ORCL,VIAV,S,DYN,CBG,HST,RLGY
19 12 2013,17.85,26.12,65.79,27.51,49.49,18.62,39.74,106.54,74.87,108.4,470.84,66.795,16.47,53.82,1191.57,18.25,45.49,90.43,33.84,45.66,66,65.17,110.84,308.39,19.33,15.28,35.52,51.31,52.27,59.28,48.2,90.17,34.29,46.6,9.68,20.75,55.05,1086.22,68.49,36.6,12.36,9.24,21.21,25.56,18.87,47.37
20 12 2013,17.97,26.33,66.49,27.55,51.32,18.86,41.16,106.89,77.35,109.36,473.19,67.61,16.91,53.66714286,1190.95,18.62,45.94,90.62,33.21,46.89,65.65,65.74,111.81,314.34,19.34,15.4,36.07,51.36,53.12,60.81,48.75,91.33,34.38,47.7,9.57,21.07,55.12,1100.62,67.15,36.37,12.56,9.86,21.69,25.8,19.07,48.23
23 12 2013,18.47,26.18,66.99,27.57,51.69,18.89,41.69,107.93,77.1,109.84,472.32,68.68,18.19,54.36857143,1187.25,19.71,45.64,90.5,33.34,46.04,66.35,65.94,113.07,315.42,19.48,15.59,36.61,51.55,53.17,61.29,49.23,91.5,34.76,47.51,10,21.22,57.77,1115.1,68.76,36.93,12.61,9.68,21.5,25.97,19.29,49.1
24 12 2013,18.73,26.25,67,27.84,51.59,18.93,41.98,108.5,76.81,110.28,475.57,68.5,18.16,54.05571429,1179.9,19.73,46.5,91.03,33.44,46.53,66.48,66.25,112.88,316.2,19.41,15.63,36.62,51.83,53.67,61.3,49.4,91.91,34.86,47.73,9.9499,21.2,57.96,1111.84,67.73,37.32,12.98,9.66,21.5,26.2,19.42,49.38
26 12 2013,18.77,26.13,67.19,27.88,52.11,18.93,42.1,108.88,77.87,110.17,476.85,69.03,18.06,53.84714286,1189.85,19.98,46.95,90.97,33.3,46.62,67.11,66.29,113.81,315.39,19.46,15.57,36.57,51.95,54.02,61.71,49.56,92.43,35.16,47.3,9.9,21.04,57.73,1117.46,67.5,37.69,12.77,9.96,21.56,26.26,19.42,49.47
27 12 2013,18.79,24.94,67.21,27.03,51.99,18.74,41.92,108.27,77.24,109.92,476.83,68.76,18.11,52.5,1170.31,20.07,46.16,90.87,33.47,46.47,67.25,66.08,113.94,316.38,19.45,15.51,36.33,51.65,53.96,61.45,49.38,91.83,35.08,46.88,9.9202,21.09,55.44,1118.4,67.83,37.98,13.03,10.79,21.6,26.24,19.35,49.66
30 12 2013,18.65,24.78,67.12,27.19,52,18.83,42,108.74,76.99,109.63,479.33,68.84,18.13,52.42714286,1152.89,20.13,47.7,92.09,33.58,47.19,66.69,66.23,113.59,316.08,19.37,15.43,36.25,51.32,53.5,61.72,49.16,91.5,34.95,46.94,9.71,21.11,53.71,1109.46,68.46,37.99,13.03,10.58,21.7,26.31,19.32,49.3
31 12 2013,18.51,25.25,67.25,27.47,52.19,18.84,41.99,109.52,77.95,110.68,477.94,69.66,18.28,52.59571429,1162.4,20.37,49.04,92.78,33.46,47.71,66.8,66.37,115.05,316.47,19.64,15.53,36.23,51.62,53.92,61.89,49.31,92.22,35.08,47.18,9.66,21.05,54.649,1120.71,68.651,38.26,12.985,10.75,21.52,26.3,19.44,49.47
2 01 2014,18.25,25.36,66.76,27.7,50.81,18.88,41.37,108.55,76.49,109.74,474.11,69.21,18.14,51.83142857,1145.44,20.08,47.08,92.55,33.17,47.77,65.96,65.32,113.88,312.8,19.81,15.5,35.4,50.53,53.19,60.89,48.62,90.76,34.33,46.53,9.85,20.81,54.71,1113.12,67.93,37.84,12.8,10.4,21.2,26.34,19.26,49.88
3 01 2014,18.34,26.54,66.84,29.23,51.24,19.42,41.55,108.76,77.16,112.88,475.5,69.2,18.28,51.87142857,1132.68,20.04,46.13,92.28,33.42,48.77,66.15,65.72,113.9,314.17,20.3,15.39,35.53,50.8,53.81,61.3,48.96,90.21,34.34,46.45,9.7101,21.02,54.557,1105,68.42,37.62,13.03,9.94,20.85,26.4,19.13,49.98
6 01 2014,17.99,27.03,66.14,29.29,50.61,19.15,40.96,107.63,77.37,111.8,478.77,68.96,18.07,51.36714286,1139.53,19.84,44.78,91.64,33.2,48.53,64.88,66.18,113.6,314.07,20.27,15.78,35.58,51.17,53.58,60.92,49.01,90.5,34.29,46.11,9.96,20.86,57.2,1117.32,69.21,37.47,12.89,9.77,21.1,26.25,19.05,49.06
7 01 2014,17.95,26.905,66.79,28.78,52.01,19.53,41.35,107.88,77.78,113.18,483.59,71.45,17.69,48.5,1163.07,19.54,43.83,92.15,33.31,49.85,65.09,66.82,114.57,316.96,20.685,16.08,35.46,51.52,53.37,61.7,49.04,90.84,34.52,47.01,10.65,22.39,57.92,1138.8575,70.69,37.85,13.005,9.87,21.34,26.19,19.05,48.1
8 01 2014,18.03,27.63,66.89,29.8,52.11,20.18,41.1,107.76,78.78,112.3,489.07,70.31,17.85,48.71285714,1157.5,19.78,43.97,91.7,33.92,50.55,64.63,67.58,115.8,316.86,20.71,16.34,35.51,51.96,54.19,62.02,49.13,90.93,34.74,46.68,10.65,21.97,58.23,1141.23,70.33,37.72,13.16,9.98,21,26.19,19.24,48.09
9 01 2014,18.05,29.42,67.48,31.06,53.52,20.76,40.93,107.5,78.26,113.55,492.45,69.55,17.88,48.15,1153.69,19.79,42.57,92.01,34.6,50.9,64.27,68.38,115.51,316.08,20.94,16.71,35.78,52.36,54.55,61.49,49.79,91.23,35.07,47.62,10.84,21.96,57.22,1130.24,69.62,37.65,12.41,9.42,20.4,26.15,19.3,48.34
10 01 2014,18.56,29.35,67.81,31.47,52.92,21.03,41.55,107.53,79.15,115.64,490,69.6,18.39,47.44857143,1148.84,20.16,36.71,90.36,34.84,51.32,65.17,67.74,115.06,314.94,20.91,16.66,35.94,52.13,54.1,61.12,49.56,90.73,34.73,48.2,10.69,21.67,57.94,1130.18,69.48,38.11,12.25,9.46,20.17,26.38,19.18,49.17
13 01 2014,18.29,28.65,67.11,30.92,51.49,20.72,40.37,105.99,77.08,114.29,486.38,67.87,17.98,48.11571429,1139.72,19.4,35.46,87.44,33.9,50.96,64.1,66.63,113.18,306.47,20.55,16.24,34.77,51.06,52.97,60.43,47.72,88.53,33.96,46.3,10.55,21.34,55.91,1122.98,68.96,37.75,12,9.09,19.57,26.2,19.08,48
14 01 2014,18.44,28.87,68.59,32.01,52.31,21.43,41.04,107.91,78.82,117.6,495.78,69.33,18,48.28,1159.21,19.52,35.66,88.25,34.47,51.41,64.7,67.31,114.21,310.52,20.95,16.42,35.36,51.68,53.59,60.6,48.35,89.67,34.2,47.44,10.66,21.46,57.74,1149.4,72.02,38.21,12.08,9.17,19.59,26.44,19.34,47.96
15 01 2014,18.09,28.84,68.87,31.5,52.25,21.16,42.68,107.98,81.68,117.47,495.08,69.42,17.91,47.19714286,1172.86,19.47,36.7,88.44,34.78,51.07,64.94,67.88,114.36,312.75,21.19,16.43,36.02,52.5,54.32,61.2,48.22,91.03,34.77,49.15,10.53,21.61,57.6,1148.62,71.68,38.41,12.06,9.08,19.57,26.55,19.45,47.95
16 01 2014,17.85,29.34,68.66,31.58,51.78,21.46,42.52,107.9,82.01,117.88,495.47,68.48,18.03,47.38285714,1184.65,19.69,38.37,87.76,35.04,51.22,64.83,67.51,113.66,317.78,21.29,16.41,35.55,51.74,53.46,61.05,47.94,90.36,34.56,48.74,10.73,21.67,57.19,1156.22,73.15,38.29,12.12,9.03,19.86,26.56,19.41,47.47
17 01 2014,17.29,30.02,68.51,31.07,51.72,21.22,42.13,107.67,81.09,118.44,505.86,70.69,17.88,47.14857143,1178.04,19.36,37.58,86.71,35.04,51.41,64.71,67.65,113.37,316.72,21.02,16.09,35.26,51.59,52.96,60.71,47.44,90.23,34.35,48.58,11.4,21.71,56.3,1150.53,71.83,38.21,12.04,8.97,20.18,26.5,19.42,46.7
21 01 2014,17.31,30.66,68.88,32.08,51.15,21.3,41.82,105.99,81.51,118,502.24,67.67,17.72,46.95857143,1205.95,19.2,37.85,86.36,34.99,50,64.83,67.52,114.14,318.77,21.33,16.02,35.03,51.35,52.67,60.61,47.33,90.13,34.36,48.95,11.24,21.77,58.51,1163.7,72.68,38.11,12.12,9.04,20.68,26.37,19.48,47.53
22 01 2014,17.59,31.2,68.84,32.84,51.92,21.77,41.77,105.49,81.59,117.75,503.38,67.06,18.14,47.67571429,1213.29,19.63,37.59,87.19,35.58,49.82,64.4,67.37,114.77,323.89,21.51,16.08,34.88,51.57,52.49,62.61,47.23,89.51,34.29,49.18,13.78,21.81,57.51,1165.02,73.11,37.98,12.49,9.07,20.9,26.55,19.57,48.31
23 01 2014,18.16,31.35,67.95,32.5,53.23,21.24,41.32,103.81,83.32,116.33,499.29,66.5,18.43,55.53142857,1208.86,19.65,37.36,85.83,35.46,49.79,63.56,66.08,111.24,315.57,21.04,15.83,33.83,49.94,51.43,62.6,45.68,87.51,33.28,49.61,14.15,21.65,56.63,1160.1,72.34,38.15,12.24,8.92,20.21,26.28,19.37,46.99
24 01 2014,17.51,30.4,65.46,31.11,49.33,20.84,40.01,100.01,79.5,115.98,499.25,66.3,18.04,55.15428571,1179.93,18.84,38.15,83.13,34.77,48.4,62.29,64.14,106.79,303.11,20.97,15.03,32.77,47.87,49.51,61.13,43.97,84.36,32.16,48.34,14.05,20.81,54.45,1123.83,70.55,37.11,11.78,8.4,20.16,25.47,18.79,45.7
27 01 2014,17.44,30.18,64.78,30.59,48.19,20.61,41.24,99.42,78.23,115.4,503.6,65.46,17.55,54.46142857,1143.24,18.71,38.39,82.49,34.65,49.1,61.79,64.68,104.92,299.95,20.07,14.95,32.74,47.2,48.92,60.55,43.78,83.39,32.14,47.84,13.16,20.59,53.55,1101.23,70.46,36.49,11.94,8.87,19.98,25.86,18.43,45.42
28 01 2014,17.68,31.96,66.48,30.9,49.24,21.31,41.39,100.33,81.56,116.25,501.03,66.95,18.37,58.11,1162.53,19.45,38.41,84.06,34.66,49.52,62.45,65.53,106.54,303.69,20.37,15.21,33.51,47.82,49.63,60.76,44.3,84.46,32.31,48.35,14.06,20.76,55.14,1123.01,71.83,37.1,11.89,8.86,20.37,26.65,18.51,46.83
29 01 2014,17.55,32.98,64.16,29.92,48.43,20.61,41.51,100.07,79.99,113.9,492.94,65.47,18.67,57.20285714,1133.79,19.43,36.36,82.64,34.39,49.3,62.12,64.35,105.02,299.21,19.9,14.87,32.87,46.87,48.85,60.7,43.37,83.82,31.85,47.55,13.33,20.54,53.53,1106.92,69.64,36.97,12.05,8.65,20.49,26.9,18.21,46.69
30 01 2014,18.09,33.8,63.9,30.58,49.36,21.22,42.08,100.73,81.6,115.2,498.92,65.52,19.11,57.81,1160,19.77,36.5,83.68,34.49,49.49,63.2,65.66,106.43,305.44,20.35,14.95,33.75,48,49.78,61.12,44.3,85.21,32.67,48.47,11.57,20.84,61.08,1135.394,70.59,37.4,12.72,8.39,21.12,26.72,18.33,45.21
31 01 2014,17.53,33.55,63.16,30.61,48.55,20.95,41.78,100.15,80.94,114.81,495.06,64.98,19.34,58.47571429,1144.89,20.32,36.37,83.19,37.4,50.27,62.78,65.35,105.64,300.47,20.02,14.75,33.25,48.03,49.05,60.22,43.57,84.39,32.2,47.68,11.52,20.37,62.57,1180.97,70.04,36.9,13.29,8.27,20.36,26.54,18.39,45.57
3 02 2014,16.57,33.96,60.14,29.38,45.84,20.43,39.17,97.23,74.46,110.22,483.06,63.27,18.8,57.76857143,1113.49,19.69,35.23,80.88,36.02,48.46,60.72,64,101.47,286.39,19.04,14.3,32.18,45.78,47.06,58.4,41.71,80.45,30.71,46.01,11.08,19.48,61.48,1133.43,67.68,35.84,12.77,7.85,20.3,26.21,18,45.19
4 02 2014,16.46,34.05,60.8,29.94,45.8,20.65,39.63,98.08,76.87,110.25,486.19,63.97,18.69,57.98714286,1126.12,19.87,33.99,82.4,35.47,48.52,61.47,64.47,103.54,289.75,19.39,14.53,32.82,46.86,47.78,59.78,42.26,82.52,31.3,46.49,11.1,19.66,62.75,1138.16,68.85,35.96,12.79,7.84,20.45,26.78,18.24,45.77
5 02 2014,16.68,33.8,60.77,30.02,45.52,20.61,39.32,97.56,76.81,110.75,487.32,63.93,18.29,57.77428571,1124.01,19.49,34.35,84.97,35.59,47.97,61.76,64.95,103.43,289.27,19.23,14.93,33.54,47.11,47.68,59.16,42.38,82.72,31.83,47.42,11.26,19.41,62.19,1143.2,65.04,35.95,12.68,8.5,20.16,26.72,18.05,45.37
6 02 2014,17.28,34.66,62.8,30.89,46.38,20.96,40.01,105.13,79.45,124.86,517.16,65.14,18.75,58.27285714,1138.34,20.13,35.82,86.26,35.7,48.37,61.73,64,105.64,294.87,19.76,15.19,33.96,48.09,48.59,59.75,42.74,82.25,32.66,57.18,12.36,19.54,62.16,1159.96,65.42,36.72,13.1,7.88,20.67,25.85,18.33,46.06
7 02 2014,17.02,35.67,63.81,31.65,47.19,21.43,40.28,108.66,80.6,125,534.4,74.45,18.92,61.42571429,1195.39,19.8,35.5,87.15,36.09,48.33,62.68,64.37,107.61,299.87,20.27,15.5,34.41,49.28,49.11,60.73,43.49,83.41,32.97,56.64,12.77,19.59,64.32,1177.44,66.97,37.19,13.27,8.02,20.65,26.32,18.42,46.78
10 02 2014,16.89,35.58,63.48,31.21,45.56,21.02,39.73,107.7,79.18,123.32,526.43,74.32,18.88,61.49142857,1207.82,19.35,35.72,87.03,36.5,48.97,62.43,64.32,105.9,301.03,20.63,15.3,34.23,48.55,48.56,60.85,43.05,82.79,32.9,58.01,13.53,19.33,63.548,1172.93,67.08,37.3,13.39,7.69,20.02,26.32,18.35,45.87
11 02 2014,17.19,35.13,64.62,31.41,46.18,21.32,39.62,109.15,81.91,125.44,536.12,74.79,18.63,61.99857143,1213.93,19.67,38.72,87.21,36.76,48.96,62.41,64.07,107.21,305.15,21.04,15.53,34.64,49.19,49.76,61.77,43.73,84.53,33.19,59.79,13.64,19.44,64.851,1190.18,66.19,37.84,13.4,7.9,20.41,26.56,18.73,45.27
12 02 2014,17.11,34.69,65.6,31.13,45.97,21.21,40.02,109.01,82.63,124.96,542.07,75.86,18.45,61.27571429,1246.64,19.6,40.39,87.11,36.89,49.07,62.75,63.6,106.98,303.51,21.3,15.43,34.7,49.41,49.88,61.87,43.96,84.34,33.65,59.14,14.55,19.66,64.45,1186.69,65.4,38.07,13.37,8.07,20.54,26.68,18.74,46.51
13 02 2014,18.07,35.025,65.91,31.35,46.82,21.2,40.45,109.43,82.71,126.26,540.8,76.69,18.73,62.36428571,1276.07,19.82,43.42,88.53,37.47,50,62.79,63.89,107.33,304.54,21.79,15.5,34.55,49.57,50.01,62.04,44.46,84.62,33.5,59.71,13.86,19.86,67.33,1199.9,66.58,38.42,13.49,8.41,21.12,26.82,18.86,46.37
14 02 2014,17.95,34.41,66.21,31.34,46.19,21.3,40.48,109.57,83.31,127.34,539.08,77.13,19.03,62.21571429,1279.98,20.02,41.44,88.16,37.73,49.76,63.13,64.05,107.09,303.03,21.81,15.56,34.67,49.18,50.39,62.25,44.54,84.99,33.54,60.03,13.83,19.8,67.09,1202.8,68.37,37.98,13.69,8.4,21.3,27.01,18.99,46.86
18 02 2014,17.41,34.31,66.61,30.92,47.41,21.03,41.28,109.41,85.11,126.79,542,78.02,18.95,62.40714286,1301.64,19.79,41.17,88.6,38.34,49.84,63.03,64.54,107.99,305.96,22.53,15.68,34.83,50.01,51.07,62.22,44.79,85.41,33.88,60.62,13.64,19.85,67.3,1210.88,69.8,37.97,13.57,8.2,21.92,27.24,18.86,46.75
19 02 2014,17.15,34.59,65.92,30.57,47.17,20.95,40.74,108.43,84.59,125.94,536.34,79.62,18.61,61.17571429,1273.76,19.66,40.98,88.39,38.29,49.56,62.44,63.8,106.66,300.49,22.5,15.21,34.36,49.6,50.76,61.43,44.2,84.28,33.49,60.52,13.59,19.7,68.06,1202.34,71.11,37.87,13.38,8.16,21.96,27.24,19.25,46.19
20 02 2014,17.08,35.66,66.18,31.84,47.67,21.7,40.31,108.99,86.78,127.56,538.59,79.71,18.8,62.13571429,1283,20.02,41.15,89.44,39.17,50.23,62.92,63.86,106.2,300.52,22.73,15.23,34.34,49.81,50.71,61.54,44.09,84.49,33.57,61.55,13.2,19.9,69.63,1204.11,74.72,38.27,13.68,8.27,22.44,27.35,19.45,45.4
21 02 2014,17.9,36.17,65.97,31.76,48.12,21.76,40.24,108.77,86.59,127.92,538.96,79.99,19,61.74714286,1315.65,20.37,40.93,89.28,38.91,50.01,62.32,63.64,106.81,299,22.37,15.21,34.31,49.95,50.52,61.9,44.48,83.93,33.55,61.73,13.54,20,68.59,1203.79,74.36,38.1,13.42,8.29,22.7,27.44,19.54,46.22
24 02 2014,17.85,36.65,66.31,32.45,48.56,22.16,40.24,109.27,87.43,126.5,542.21,79.26,18.66,63.85714286,1313.67,20.42,38.05,90.5,38.86,50.37,62.3,64.1,108.28,302.59,22.71,15.35,34.64,50.77,50.87,62.45,44.88,84.96,33.9,62.64,13.4,20.18,70.78,1212.51,74.16,38.14,13.4,8.4,22.77,27.45,19.62,45.75
25 02 2014,18.22,37,66.62,33.24,49.1,22.3,39.94,108.52,87.9,125.5,539.3,79.44,19.56,64.71857143,1353.49,20.68,38.99,90.77,38.93,49.56,62.52,63.67,107.37,300.2,22.55,15.15,34.38,50.13,50.53,61.86,44.38,84.12,33.86,61.67,13.25,20.37,69.85,1220,74.77,38.25,13.52,8.27,22.99,27.86,19.62,45.22
26 02 2014,18.42,36.75,68.13,33.51,49.9,22.42,40.2,109.68,86.21,125.79,535.04,78.52,20.18,64.11285714,1356.94,21.25,40.4,91.87,39.11,50.48,62.6,63.62,106.62,297.63,22.33,15.26,34.49,49.7,49.97,61.72,44.4,84.16,34,61.48,13.56,20.57,69.26,1220.17,75.7,38.5,13.82,8.39,23.32,27.63,19.67,46.65
27 02 2014,18.67,36.56,68.03,33.32,50.32,22.46,40.49,111.09,88.08,125.03,538.46,78.62,20.67,64.60428571,1357.79,21.29,43.01,93.1,38.91,51.52,63.38,64.91,108.63,305.81,22.3,15.34,34.68,49.65,50.53,62.18,44.66,84.16,34.37,62.74,13.86,20.52,68.94,1219.21,76.67,38.95,14.06,8.65,22.87,27.82,19.58,47.49
28 02 2014,18.79,36.93,71.42,33.21,50.48,22.44,40.94,112.17,88.34,127.36,538.44,78.53,20.4,63.66142857,1348.84,20.99,44.75,93.25,39.45,51.2,64.08,65.63,108.99,304.84,22.47,15.54,35.19,50.13,50.67,61.85,45.35,84.58,34.78,61.13,12.91,20.47,68.46,1215.65,77.53,39.11,13.78,8.74,23.39,27.95,19.67,47.46
3 03 2014,18.32,36.1,71.42,32.59,50.26,22.3,40.56,111.55,87.5,126.28,541.23,76.7,19.86,63.65571429,1338.24,20.81,46.24,92.14,38.81,51.69,64.02,65.14,107.75,300.35,21.97,15.28,34.76,49.79,50.07,61.33,44.8,82.99,34.68,61.26,13.08,20.14,67.41,1202.69,77.58,38.51,13.72,8.83,23.03,27.62,19.65,47.35
4 03 2014,18.64,37.34,72.1,34.45,51.83,22.83,41.36,112.9,90.52,126.42,538.56,77.04,20.1,64.99714286,1368.32,20.91,45.84,93.34,39.6,51.06,65.13,66.26,110.28,307.22,23.16,15.77,35.83,51.09,51.19,62.29,46.37,85.33,35.37,62.64,13.37,20.69,68.8,1214.91,78.35,39.41,13.97,9.19,23.49,27.99,20.07,48.14
5 03 2014,18.31,37.86,72.2,34.72,51.87,23.03,41.65,112.85,89.33,125.59,543.84,75.73,19.54,64.78571429,1370.43,20.64,44.28,93.06,40.42,50.29,65.01,66.47,109.85,307.08,23.24,16.39,36.07,51.14,52.09,62.13,46.44,86,35.39,61.51,13.39,20.53,71.57,1218.26,79.86,39.5,13.91,9.12,23.64,27.64,19.97,47.77
6 03 2014,18.2,38.81,72.81,35.37,52.24,23.12,42.17,113.42,88.5,126.74,541.5,74.71,19.01,64.35857143,1364.4,20.58,44.26,93.28,40.17,49.62,65.22,67.11,110.84,311.11,23.4,16.75,36.14,51.93,52.37,62.82,46.69,86.77,35.66,61.37,13.06,20.62,70.84,1219.61,77.4,39.46,13.66,8.88,23.86,28.06,20.12,48.15
7 03 2014,18.29,39.02,73.08,35.36,52.14,23.1,42.8,114.18,88.49,126.8,541.99,75.19,18.62,64.05285714,1358.04,20.31,45.25,93.81,40.27,49.63,65.61,67.94,112.65,310.79,23.5,16.95,35.97,52.92,53.15,64.02,47.28,88.58,35.92,61,12.56,20.82,69.8,1214.79,77,38.83,13.79,8.63,23.97,28.09,20.13,47.53
10 03 2014,17.69,38.96,72.74,35.17,52.25,23.6,42.39,113.19,91.82,126.78,541.63,75.23,17.85,62.85,1343.44,20,47.97,93.47,40.19,49.55,65.54,68.7,112.05,308.47,23.48,17.01,35.86,52.2,53.36,64.12,47.19,88.35,36,59.39,12.2,20.78,72.03,1211.57,76.48,38.86,13.72,8.71,24.25,28.01,20.02,47.51
11 03 2014,17.33,38.08,71.47,34.92,52.33,23.78,41.95,112.6,89.95,126.94,539.98,74.74,17.66,62.49714286,1326.3,19.93,46.88,92.46,39.74,49.24,64.95,66.94,110.92,308.79,23.27,16.76,35.67,51.99,52.98,63.14,46.72,87.45,35.6,60.23,12.12,20.76,70.1,1199.99,75.68,38.9,13.29,8.78,24.11,27.81,20.14,47.4
12 03 2014,17.05,37.5599,70.94,34.5,52.53,23.9,42,111.95,91.92,126.49,540.91,76.51,17.65,62.36857143,1332.58,19.67,46.9,92.49,40.47,49.21,64.89,65.9,110.9,308.88,23.57,16.8,35.54,51.79,52.69,62.7,46.47,86.4,35.67,60.44,12.36,20.7,70.8799,1207.3,76.24,38.52,14.01,8.78,24.39,27.45,20.26,46.9
13 03 2014,17.01,36.74,69.53,33.58,52.11,23.6,41.07,110.17,89.31,124.56,528.74,75.47,17.34,61.43714286,1299.73,19.18,45.56,92.24,40.47,48,64.18,65.01,109.16,299.25,23.26,16.72,34.94,50.89,51.74,61.795,45.8,84.37,35.13,59.03,12.18,20.5,68.83,1189.06,73.2,37.65,13.98,8.62,24.18,27.24,20.17,46.26
14 03 2014,16.97,36.34,70.57,34.12,52.69,23.92,41.24,111.06,90.09,124.6,533.25,75.77,17.51,60.64142857,1267.93,19.15,44.01,91.9,41.48,47.65,64.11,65.37,108.25,295.71,23.49,16.62,35.25,50.41,51.71,62.04,45.37,83.73,34.88,59.53,12.36,20.52,67.72,1172.8,74.45,37.6,14.35,8.78,24.38,27.23,20.39,46.25
17 03 2014,16.93,37.7,72.72,34.2,52.99,23.98,41.58,111.68,90.91,126.3,539.45,76.76,17.27,60.38857143,1287.96,19.22,44.84,92.31,41.67,48.27,63.82,65.71,108.96,298.71,23.76,16.91,35.21,50.41,51.83,62.75,45.69,83.92,35.08,59.8,12.19,20.8,68.7399,1192.1,74.48,38.22,14.26,8.77,24.44,27.19,20.43,46.24
18 03 2014,17.17,37.35,72.72,34.07,53.65,23.9,42.19,112.77,91.88,125.95,538.35,76.93,17.68,60.03571429,1304.43,19.48,45.88,92.67,42.33,49.23,64.31,66.26,109.3,301.08,24.43,17.11,35.09,50.5,52.35,63.08,46.13,84.88,35.26,60.61,12.22,21.35,69.19,1211.26,76.01,38.84,14.5,8.68,24.35,28.29,20.47,46.55
19 03 2014,16.99,37.08,71.96,33.73,52.88,23.77,41.69,112.11,92.66,124.52,533.36,75.29,18.72,60.01285714,1287.23,19.61,48.3,92.79,41.91,49.95,63.36,65.23,108.72,298.4,24.67,17.56,34.84,51.3,53.1,63.92,45.99,85.61,35.32,60.11,12.3,21.14,68.24,1199.25,74.67,38.55,14.42,8.72,23.97,27.58,20.04,46.49
20 03 2014,16.82,36.56,71.74,33.64,52.88,23.88,41.78,112.45,94.76,124.75,533,75.21,18.21,60.61,1292.39,19.4,48.5,91.17,42.29,49.43,63.21,65.73,111.72,300.99,25.14,17.88,35.46,52.15,53.65,65.58,46.03,87.69,35.59,61.96,12.51,21.34,66.97,1197.16,73.29,38.37,14.55,9.1,24.19,27.77,20.02,46.08
21 03 2014,16.58,36.11,71.47,32.73,52.51,23.18,42.47,112.48,94.91,126.33,536.86,74.2,17.79,57.99857143,1268.835,19.11,47.94,90.73,42.37,50.14,62.98,65.81,111.78,301.86,24.86,18,35.42,52,53.42,65.77,46.42,86.84,35.65,60.72,12.12,21.23,67.24,1183.04,72.76,37.5,14.615,9.05,24.48,28,20.28,44.91
24 03 2014,16.52,36.8,71,33.32,51.97,23.37,42.03,110.5,92.69,124.7,530.39,72.294,16.98,54.12857143,1227.93,18.84,48.16,87.23,42.37,48.79,62.69,65.77,110.72,302.58,24.2,17.93,35.38,51.99,53.51,65.65,46.93,86.91,35.68,59.58,11.84,21,64.1,1157.93,71.86,38.18,14.3,9.11,24.48,27.3,19.95,44.4
25 03 2014,16.38,37.9,71.23,34.43,51.88,23.7,42.3,112.98,93.13,123.56,528.9,72.07,16.76,52.97714286,1223.7,18.8,47.97,86.49,42.43,48.84,62.94,65.46,109.84,307.6,24.02,17.75,35.34,51.77,54.27,65.31,46.62,87.2,35.42,57.86,11.71,21.7,64.89,1158.72,71.31,38.4,14.28,9.06,24.39,27.33,20.05,44.68
26 03 2014,16.01,36.7,69.99,33.96,50.45,23.44,41.84,111.04,91.68,122.75,522.75,71.16,16.57,53.18285714,1188.77,18.57,46.64,85.37,42.87,50.35,62.71,65.11,108.82,309.25,23.53,17.27,34.9,51.02,53.58,64.67,46.67,85.18,35,57.75,11.28,21.61,60.385,1131.97,71.98,39.08,13.89,8.97,24.28,26.52,19.73,43.6
27 03 2014,16.54,35.77,69.76,34.13,50.48,23.16,41.1,110.39,90.83,123.89,525.71,71.83,16.63,52.02571429,1182.25,18.68,46.56,84.98,42.87,50.36,62.27,63.68,107.02,306.5,22.8,17.08,34.47,49.75,52.36,64.32,45.29,83.31,34.34,58.11,11.2,21.53,60.97,1114.28,72.26,39.24,13.67,9.27,24.71,26.33,19.73,43.42
28 03 2014,16.56,35.39,69.79,33.53,50.81,23.16,41.2,112.2,92.43,124.65,527.44,72.21,17.02,51.26714286,1192.01,19.01,46.61,85.05,43.15,51.14,62.66,63.82,108.81,310.89,22.59,17.22,34.88,49.91,52.56,64.91,45.81,83.59,34.44,58.24,11.22,21.52,60.01,1120.15,71.55,39.57,13.56,9.29,24.74,26.85,19.94,43.93
31 03 2014,16.87,36.6,71.15,34.65,52.47,23.61,41.95,113.48,94.94,126.5,537.1,72.5,16.99,50.29,1191.89,19.19,47.76,86.15,44.01,52.5,63.04,64.96,110.07,314.48,23.02,17.73,35.27,50.67,52.8,65.56,45.99,84.65,35.31,58.21,11.06,21.91,60.24,1114.51,71.39,40.91,14,9.19,24.94,27.43,20.24,43.45
1 04 2014,17.22,37.94,71.91,35.75,53.34,23.94,42.65,113.95,95.94,127.25,536.54,75.9,17.57,52.09857143,1251.37,19.63,48.62,87.94,43.45,51.9,63.32,65.8,111.86,316.89,23.76,17.89,35.69,50.9,53.44,65.75,46.87,85.82,35.43,59.62,11.16,22.33,62.62,1134.89,72.59,41.49,14.35,9.57,24.82,27.65,20.56,44.1
2 04 2014,17.35,37.71,72.6,35.7,54.11,24.07,42.38,113.54,95.04,126.86,535.47,76.01,17.85,51.84,1266.66,19.69,50.05,88.8,41.44,52.24,63.46,65.91,113.47,318.55,23.7,18.23,35.95,51.57,53.64,65.64,47.44,86.32,35.45,58.18,10.89,22.08,62.72,1135.1,72.4,41.13,14.3,9.39,24.99,27.98,20.66,44.61
